event_id,user_id,user_group,user_type,session_id,property_id,event_type,event_timestamp,event_age_days,event_weight,recency_weight,final_event_weight,hidden_match_score
E00000190,U00267,short_term,couple_getaway,S_U00267_001,1203493864281155359,check_location,2026-04-23 15:19:24,0.86,3.0,0.9905,2.9714,0.8597
E00000191,U00267,short_term,couple_getaway,S_U00267_001,641272413614688193,open_listing,2026-04-23 14:55:25,0.88,1.0,0.9903,0.9903,0.653
E00000192,U00267,short_term,couple_getaway,S_U00267_001,1257627560787264394,contact_host,2026-04-22 23:24:24,1.52,10.0,0.9832,9.832,0.8107
E00000193,U00267,short_term,couple_getaway,S_U00267_001,600318252231557064,check_location,2026-04-23 02:48:53,1.38,3.0,0.9848,2.9543,0.96
E00000194,U00267,short_term,couple_getaway,S_U00267_001,754455574037863113,check_location,2026-04-22 21:49:25,1.59,3.0,0.9825,2.9474,0.8431
E00000195,U00267,short_term,couple_getaway,S_U00267_001,28227371,open_listing,2026-04-23 11:56:40,1.0,1.0,0.9889,0.9889,0.8996
E00000196,U00267,short_term,couple_getaway,S_U00267_001,1096471997743304885,open_listing,2026-04-23 04:27:38,1.31,1.0,0.9855,0.9855,0.5063
E00000197,U00267,short_term,couple_getaway,S_U00267_001,20935603,save_property,2026-04-23 01:43:21,1.43,6.0,0.9843,5.9055,0.8703
E00000198,U00267,short_term,couple_getaway,S_U00267_001,1235831828238505887,check_amenities,2026-04-23 01:21:34,1.44,3.0,0.9841,2.9523,0.8564
E00000199,U00267,short_term,couple_getaway,S_U00267_001,24286057,impression,2026-04-23 13:13:05,0.95,0.2,0.9895,0.1979,0.2601
E00000200,U00267,short_term,couple_getaway,S_U00267_001,1124265550121289971,check_location,2026-04-24 02:10:15,0.41,3.0,0.9955,2.9864,0.7708
E00000201,U00267,short_term,couple_getaway,S_U00267_001,1337233995546565575,save_property,2026-04-23 18:50:13,0.72,6.0,0.9921,5.9525,0.7117
E00000202,U00267,short_term,couple_getaway,S_U00267_001,1186501740360488931,contact_host,2026-04-23 19:51:24,0.67,10.0,0.9926,9.9255,0.8295
E00000203,U00267,short_term,couple_getaway,S_U00267_001,1188926778665900840,view_images,2026-04-23 03:16:28,1.36,3.0,0.985,2.9549,0.5308
E00000204,U00267,short_term,couple_getaway,S_U00267_001,38302187,check_location,2026-04-23 22:38:41,0.56,3.0,0.9938,2.9815,0.6473
E00000205,U00268,short_term,couple_getaway,S_U00268_001,1409388823392885852,open_listing,2026-04-23 00:31:18,1.48,1.0,0.9837,0.9837,0.6746
E00000206,U00268,short_term,couple_getaway,S_U00268_001,51218767,check_location,2026-04-23 13:17:27,0.95,3.0,0.9895,2.9686,0.5119
E00000207,U00268,short_term,couple_getaway,S_U00268_001,5422840,impression,2026-04-23 13:06:07,0.95,0.2,0.9895,0.1979,0.3933
E00000208,U00268,short_term,couple_getaway,S_U00268_001,781683295866714075,view_images,2026-04-23 06:13:09,1.24,3.0,0.9863,2.9589,0.5509
E00000209,U00268,short_term,couple_getaway,S_U00268_001,714716798009632217,open_listing,2026-04-23 12:36:55,0.97,1.0,0.9892,0.9892,0.6417
E00000210,U00268,short_term,couple_getaway,S_U00268_001,1049080554552972368,check_amenities,2026-04-22 19:42:51,1.68,3.0,0.9815,2.9446,0.6433
E00000211,U00268,short_term,couple_getaway,S_U00268_001,771476805474551155,open_listing,2026-04-23 01:34:06,1.43,1.0,0.9842,0.9842,0.5488
E00000212,U00268,short_term,couple_getaway,S_U00268_001,38938916,impression,2026-04-23 06:46:43,1.22,0.2,0.9866,0.1973,0.3879
E00000213,U00268,short_term,couple_getaway,S_U00268_001,1127123695829033545,check_location,2026-04-23 15:24:27,0.86,3.0,0.9905,2.9715,0.911
E00000214,U00268,short_term,couple_getaway,S_U00268_001,48083329,check_amenities,2026-04-23 12:55:22,0.96,3.0,0.9894,2.9681,0.6759
E00000215,U00268,short_term,couple_getaway,S_U00268_001,5622326,impression,2026-04-24 03:04:37,0.37,0.2,0.9959,0.1992,0.6062
E00000216,U00268,short_term,couple_getaway,S_U00268_001,4371723,impression,2026-04-23 05:36:55,1.27,0.2,0.986,0.1972,0.6917
E00000217,U00268,short_term,couple_getaway,S_U00268_001,1038880026301209524,view_images,2026-04-23 16:30:05,0.81,3.0,0.991,2.973,0.7486
E00000218,U00268,short_term,couple_getaway,S_U00268_001,1422235445528934694,open_listing,2026-04-23 19:04:27,0.71,1.0,0.9922,0.9922,0.519
E00000219,U00268,short_term,couple_getaway,S_U00268_001,1247782937595739966,save_property,2026-04-23 14:57:25,0.88,6.0,0.9903,5.9418,0.8974
E00000220,U00269,short_term,business_traveller,S_U00269_001,1013654663806016397,check_amenities,2026-04-23 08:03:57,1.16,3.0,0.9872,2.9615,0.6449
E00000221,U00269,short_term,business_traveller,S_U00269_001,1102035697434706383,open_listing,2026-04-23 18:39:06,0.72,1.0,0.992,0.992,0.9467
E00000222,U00269,short_term,business_traveller,S_U00269_001,1041660131705968625,open_listing,2026-04-23 15:57:43,0.83,1.0,0.9908,0.9908,0.5877
E00000223,U00269,short_term,business_traveller,S_U00269_001,612568956028789928,impression,2026-04-23 05:05:57,1.29,0.2,0.9858,0.1972,0.5627
E00000224,U00269,short_term,business_traveller,S_U00269_001,1051056742916562778,open_listing,2026-04-23 13:45:00,0.93,1.0,0.9898,0.9898,0.7192
E00000225,U00269,short_term,business_traveller,S_U00269_001,42229673,impression,2026-04-23 15:19:00,0.86,0.2,0.9905,0.1981,0.5958
E00000226,U00269,short_term,business_traveller,S_U00269_001,1053052701963453477,view_images,2026-04-23 07:27:41,1.19,3.0,0.9869,2.9606,0.7159
E00000227,U00269,short_term,business_traveller,S_U00269_001,1419398119862207434,check_location,2026-04-24 05:40:55,0.26,3.0,0.9971,2.9912,0.8372
E00000228,U00269,short_term,business_traveller,S_U00269_001,1425608780325920236,check_location,2026-04-23 03:04:38,1.37,3.0,0.9849,2.9546,0.7809
E00000229,U00269,short_term,business_traveller,S_U00269_001,787155013890018456,save_property,2026-04-23 04:07:04,1.33,6.0,0.9853,5.9121,0.7281
E00000230,U00269,short_term,business_traveller,S_U00269_001,292905,view_images,2026-04-23 06:10:17,1.24,3.0,0.9863,2.9589,0.8207
E00000231,U00269,short_term,business_traveller,S_U00269_001,1111100361425049182,open_listing,2026-04-22 18:17:57,1.74,1.0,0.9809,0.9809,0.7822
E00000232,U00269,short_term,business_traveller,S_U00269_001,29391759,open_listing,2026-04-24 00:52:31,0.46,1.0,0.9949,0.9949,0.6949
E00000233,U00269,short_term,business_traveller,S_U00269_001,603948536828277181,save_property,2026-04-23 09:28:26,1.11,6.0,0.9878,5.9268,0.7348
E00000234,U00269,short_term,business_traveller,S_U00269_001,1429339161450683263,impression,2026-04-23 05:35:52,1.27,0.2,0.986,0.1972,0.6531
E00000235,U00269,short_term,business_traveller,S_U00269_001,1219465722036001235,check_amenities,2026-04-23 11:10:07,1.03,3.0,0.9886,2.9657,0.9459
E00000236,U00269,short_term,business_traveller,S_U00269_001,1428708513707260144,check_amenities,2026-04-24 01:12:36,0.45,3.0,0.995,2.9851,0.8897
E00000237,U00269,short_term,business_traveller,S_U00269_001,42502751,save_property,2026-04-23 01:39:51,1.43,6.0,0.9842,5.9054,1.0
E00000238,U00269,short_term,business_traveller,S_U00269_001,1317253571751890943,open_listing,2026-04-23 23:00:33,0.54,1.0,0.994,0.994,0.581
E00000239,U00270,short_term,business_traveller,S_U00270_001,16246285,view_images,2026-04-23 10:01:03,1.08,3.0,0.988,2.9641,0.9447
E00000240,U00270,short_term,business_traveller,S_U00270_001,28325436,check_amenities,2026-04-23 12:38:29,0.97,3.0,0.9892,2.9677,1.0
E00000241,U00270,short_term,business_traveller,S_U00270_001,26261082,open_listing,2026-04-23 05:03:47,1.29,1.0,0.9858,0.9858,0.5516
E00000242,U00270,short_term,business_traveller,S_U00270_001,643656327942538604,impression,2026-04-23 00:30:59,1.48,0.2,0.9837,0.1967,0.6328
E00000243,U00270,short_term,business_traveller,S_U00270_001,29523864,open_listing,2026-04-22 21:38:14,1.6,1.0,0.9824,0.9824,0.909
E00000244,U00270,short_term,business_traveller,S_U00270_001,13471235,view_images,2026-04-22 17:31:10,1.77,3.0,0.9805,2.9416,0.8631
E00000245,U00270,short_term,business_traveller,S_U00270_001,1324894056232222890,view_images,2026-04-23 14:26:14,0.9,3.0,0.9901,2.9702,0.4067
E00000246,U00270,short_term,business_traveller,S_U00270_001,1248803732655185666,open_listing,2026-04-23 18:31:41,0.73,1.0,0.9919,0.9919,0.8371
E00000247,U00270,short_term,business_traveller,S_U00270_001,1007578669947263634,view_images,2026-04-22 18:53:34,1.71,3.0,0.9811,2.9434,1.0
E00000248,U00270,short_term,business_traveller,S_U00270_001,708130204320443446,check_amenities,2026-04-22 20:35:40,1.64,3.0,0.9819,2.9458,0.7274
E00000249,U00271,short_term,student_long_stay,S_U00271_001,1693472,impression,2026-04-22 23:53:31,1.5,0.2,0.9834,0.1967,0.6054
E00000250,U00271,short_term,student_long_stay,S_U00271_001,1165473457497645671,open_listing,2026-04-24 02:14:02,0.41,1.0,0.9955,0.9955,0.651
E00000251,U00271,short_term,student_long_stay,S_U00271_001,854590209473155639,impression,2026-04-23 23:48:37,0.51,0.2,0.9944,0.1989,0.6472
E00000252,U00271,short_term,student_long_stay,S_U00271_001,829992592228153623,check_amenities,2026-04-22 17:40:00,1.76,3.0,0.9806,2.9418,0.8572
E00000253,U00271,short_term,student_long_stay,S_U00271_001,1253612156417221415,view_images,2026-04-23 10:13:06,1.07,3.0,0.9881,2.9644,0.4043
E00000254,U00271,short_term,student_long_stay,S_U00271_001,1411378737135224273,check_amenities,2026-04-23 13:34:55,0.93,3.0,0.9897,2.969,0.5946
E00000255,U00271,short_term,student_long_stay,S_U00271_001,9634963,impression,2026-04-22 16:48:10,1.8,0.2,0.9802,0.196,0.5306
E00000256,U00271,short_term,student_long_stay,S_U00271_001,52523638,impression,2026-04-22 23:31:12,1.52,0.2,0.9833,0.1967,0.6172
E00000257,U00271,short_term,student_long_stay,S_U00271_001,828565526895869623,check_location,2026-04-23 04:30:08,1.31,3.0,0.9855,2.9566,0.6794
E00000258,U00271,short_term,student_long_stay,S_U00271_001,1431566412804968540,impression,2026-04-24 02:20:41,0.4,0.2,0.9955,0.1991,0.6108
E00000259,U00271,short_term,student_long_stay,S_U00271_001,1231532061421941460,check_location,2026-04-22 19:55:53,1.67,3.0,0.9816,2.9449,0.5584
E00000260,U00271,short_term,student_long_stay,S_U00271_001,1226410992151318538,check_location,2026-04-24 00:42:11,0.47,3.0,0.9948,2.9844,0.5748
E00000261,U00271,short_term,student_long_stay,S_U00271_001,1185804623671029188,impression,2026-04-24 01:26:10,0.44,0.2,0.9951,0.199,0.4351
E00000262,U00272,short_term,student_long_stay,S_U00272_001,48792461,impression,2026-04-22 20:15:23,1.66,0.2,0.9818,0.1964,0.3718
E00000263,U00272,short_term,student_long_stay,S_U00272_001,1179372692592188920,impression,2026-04-24 07:53:18,0.17,0.2,0.9981,0.1996,0.5936
E00000264,U00272,short_term,student_long_stay,S_U00272_001,1126484101936555585,open_listing,2026-04-22 19:03:57,1.71,1.0,0.9812,0.9812,0.5795
E00000265,U00272,short_term,student_long_stay,S_U00272_001,638003108827586004,open_listing,2026-04-23 12:09:10,0.99,1.0,0.989,0.989,0.7391
E00000266,U00272,short_term,student_long_stay,S_U00272_001,1034446471927259023,view_images,2026-04-23 06:04:52,1.25,3.0,0.9862,2.9587,0.4579
E00000267,U00272,short_term,student_long_stay,S_U00272_001,1201981930260263686,check_location,2026-04-23 13:59:54,0.92,3.0,0.9899,2.9696,0.8154
E00000268,U00272,short_term,student_long_stay,S_U00272_001,9911617,impression,2026-04-23 09:14:51,1.11,0.2,0.9877,0.1975,0.6459
E00000269,U00272,short_term,student_long_stay,S_U00272_001,1175651611606021898,check_amenities,2026-04-22 16:57:49,1.79,3.0,0.9803,2.9408,0.87
E00000270,U00273,short_term,student_long_stay,S_U00273_001,1302621029930149141,view_images,2026-04-23 15:39:02,0.85,3.0,0.9906,2.9719,0.4184
E00000271,U00273,short_term,student_long_stay,S_U00273_001,1050097902453238437,impression,2026-04-23 09:47:07,1.09,0.2,0.9879,0.1976,0.5935
E00000272,U00273,short_term,student_long_stay,S_U00273_001,1408312454694419266,open_listing,2026-04-24 05:39:58,0.26,1.0,0.9971,0.9971,0.8878
E00000273,U00273,short_term,student_long_stay,S_U00273_001,1184683754724281818,check_amenities,2026-04-23 01:55:18,1.42,3.0,0.9843,2.953,0.6641
E00000274,U00273,short_term,student_long_stay,S_U00273_001,1151573388761544170,view_images,2026-04-23 21:21:03,0.61,3.0,0.9932,2.9797,0.4076
E00000275,U00274,short_term,luxury_guest,S_U00274_001,1346733824890177821,open_listing,2026-04-23 15:05:47,0.87,1.0,0.9904,0.9904,0.2333
E00000276,U00274,short_term,luxury_guest,S_U00274_001,1258622163479773446,impression,2026-04-23 12:37:50,0.97,0.2,0.9892,0.1978,0.377
E00000277,U00274,short_term,luxury_guest,S_U00274_001,6009215,open_listing,2026-04-24 05:41:03,0.26,1.0,0.9971,0.9971,0.5262
E00000278,U00274,short_term,luxury_guest,S_U00274_001,10416730,impression,2026-04-23 19:30:19,0.69,0.2,0.9924,0.1985,0.185
E00000279,U00274,short_term,luxury_guest,S_U00274_001,42001357,check_amenities,2026-04-23 06:39:07,1.22,3.0,0.9865,2.9595,0.4303
E00000280,U00274,short_term,luxury_guest,S_U00274_001,858421072272990919,open_listing,2026-04-22 23:55:20,1.5,1.0,0.9834,0.9834,0.6073
E00000281,U00274,short_term,luxury_guest,S_U00274_001,1367172239566241523,impression,2026-04-23 11:11:08,1.03,0.2,0.9886,0.1977,0.26
E00000282,U00274,short_term,luxury_guest,S_U00274_001,1311958440411558655,impression,2026-04-24 01:30:25,0.44,0.2,0.9952,0.199,0.3816
E00000283,U00274,short_term,luxury_guest,S_U00274_001,821246781453422456,impression,2026-04-23 16:31:39,0.81,0.2,0.991,0.1982,0.1251
E00000284,U00274,short_term,luxury_guest,S_U00274_001,753730588228864528,check_amenities,2026-04-23 00:24:11,1.48,3.0,0.9837,2.951,0.6287
E00000285,U00274,short_term,luxury_guest,S_U00274_001,13453809,open_listing,2026-04-23 09:55:23,1.09,1.0,0.988,0.988,0.4512
E00000286,U00274,short_term,luxury_guest,S_U00274_001,44198768,open_listing,2026-04-22 23:05:46,1.54,1.0,0.9831,0.9831,0.3415
E00000287,U00274,short_term,luxury_guest,S_U00274_001,21940896,open_listing,2026-04-23 19:55:29,0.67,1.0,0.9926,0.9926,0.6606
E00000288,U00274,short_term,luxury_guest,S_U00274_001,1301656872213532646,open_listing,2026-04-23 16:28:05,0.81,1.0,0.991,0.991,0.2701
E00000289,U00274,short_term,luxury_guest,S_U00274_001,22247959,impression,2026-04-24 05:45:35,0.26,0.2,0.9971,0.1994,0.1517
E00000290,U00274,short_term,luxury_guest,S_U00274_001,45585209,impression,2026-04-23 18:11:44,0.74,0.2,0.9918,0.1984,0.2786
E00000291,U00274,short_term,luxury_guest,S_U00274_001,24209992,save_property,2026-04-23 18:54:15,0.71,6.0,0.9921,5.9527,0.4596
E00000292,U00274,short_term,luxury_guest,S_U00274_001,650896146114914530,impression,2026-04-22 20:34:11,1.64,0.2,0.9819,0.1964,0.334
E00000293,U00274,short_term,luxury_guest,S_U00274_001,938973767482283089,impression,2026-04-22 19:26:40,1.69,0.2,0.9814,0.1963,0.5479
E00000294,U00275,short_term,family_group,S_U00275_001,1043099250484204264,impression,2026-04-23 15:42:34,0.85,0.2,0.9907,0.1981,0.46
E00000295,U00275,short_term,family_group,S_U00275_001,46385190,impression,2026-04-23 12:52:20,0.96,0.2,0.9893,0.1979,0.1609
E00000296,U00275,short_term,family_group,S_U00275_001,1334844395634333219,impression,2026-04-23 21:51:43,0.59,0.2,0.9935,0.1987,0.2968
E00000297,U00275,short_term,family_group,S_U00275_001,1393777309712983767,open_listing,2026-04-23 12:25:47,0.98,1.0,0.9891,0.9891,0.2244
E00000298,U00275,short_term,family_group,S_U00275_001,969015903800007851,impression,2026-04-24 09:11:45,0.12,0.2,0.9987,0.1997,0.2825
E00000299,U00275,short_term,family_group,S_U00275_001,1120453113443295351,impression,2026-04-23 17:37:43,0.77,0.2,0.9915,0.1983,0.2181
E00000300,U00275,short_term,family_group,S_U00275_001,48683746,impression,2026-04-23 15:23:32,0.86,0.2,0.9905,0.1981,0.3867
E00000301,U00275,short_term,family_group,S_U00275_001,5328871,view_images,2026-04-24 03:11:36,0.37,3.0,0.9959,2.9878,0.1125
E00000302,U00275,short_term,family_group,S_U00275_001,16445733,open_listing,2026-04-23 03:41:37,1.35,1.0,0.9852,0.9852,0.3277
E00000303,U00275,short_term,family_group,S_U00275_001,904620818378365295,impression,2026-04-23 21:16:47,0.61,0.2,0.9932,0.1986,0.2061
E00000304,U00275,short_term,family_group,S_U00275_001,38364553,impression,2026-04-23 21:18:51,0.61,0.2,0.9932,0.1986,0.2758
E00000305,U00275,short_term,family_group,S_U00275_001,945792410540683964,impression,2026-04-23 09:44:55,1.09,0.2,0.9879,0.1976,0.2431
E00000306,U00275,short_term,family_group,S_U00275_001,1364854879009826577,impression,2026-04-23 12:20:06,0.99,0.2,0.9891,0.1978,0.2361
E00000307,U00275,short_term,family_group,S_U00275_001,1398821148066784418,check_location,2026-04-23 16:20:00,0.82,3.0,0.9909,2.9728,0.44
E00000308,U00275,short_term,family_group,S_U00275_001,24288596,open_listing,2026-04-23 07:46:56,1.18,1.0,0.987,0.987,0.1824
E00000309,U00275,short_term,family_group,S_U00275_001,20316122,impression,2026-04-23 21:35:21,0.6,0.2,0.9934,0.1987,0.2065
E00000310,U00275,short_term,family_group,S_U00275_001,46126644,impression,2026-04-22 20:41:15,1.64,0.2,0.982,0.1964,0.2558
E00000311,U00275,short_term,family_group,S_U00275_001,1347718419420835223,impression,2026-04-23 10:57:31,1.04,0.2,0.9885,0.1977,0.0
E00000312,U00276,short_term,family_group,S_U00276_001,954584040778108210,view_images,2026-04-23 14:51:38,0.88,3.0,0.9903,2.9708,0.4413
E00000313,U00276,short_term,family_group,S_U00276_001,20337211,open_listing,2026-04-23 08:00:51,1.17,1.0,0.9871,0.9871,0.4674
E00000314,U00276,short_term,family_group,S_U00276_001,497468111066335940,impression,2026-04-24 01:07:27,0.45,0.2,0.995,0.199,0.15
E00000315,U00276,short_term,family_group,S_U00276_001,25696991,impression,2026-04-24 06:30:38,0.23,0.2,0.9975,0.1995,0.4714
E00000316,U00276,short_term,family_group,S_U00276_001,1394456020131030112,impression,2026-04-23 17:20:51,0.78,0.2,0.9914,0.1983,0.1398
E00000317,U00276,short_term,family_group,S_U00276_001,739425367438521211,impression,2026-04-23 19:30:22,0.69,0.2,0.9924,0.1985,0.1672
E00000318,U00276,short_term,family_group,S_U00276_001,1414037171702698775,view_images,2026-04-22 22:15:46,1.57,3.0,0.9827,2.948,0.4088
E00000319,U00276,short_term,family_group,S_U00276_001,1088954806611607493,impression,2026-04-23 22:15:23,0.57,0.2,0.9937,0.1987,0.257
E00000320,U00276,short_term,family_group,S_U00276_001,1089047001097279347,impression,2026-04-23 10:37:47,1.06,0.2,0.9883,0.1977,0.3444
E00000321,U00277,short_term,student_long_stay,S_U00277_001,24525961,open_listing,2026-04-23 15:24:28,0.86,1.0,0.9905,0.9905,0.6934
E00000322,U00277,short_term,student_long_stay,S_U00277_001,1234263037053571111,impression,2026-04-23 06:38:26,1.22,0.2,0.9865,0.1973,0.5978
E00000323,U00277,short_term,student_long_stay,S_U00277_001,1195231375511776679,check_location,2026-04-23 00:45:17,1.47,3.0,0.9838,2.9514,0.4992
E00000324,U00277,short_term,student_long_stay,S_U00277_001,26878015,view_images,2026-04-23 06:11:52,1.24,3.0,0.9863,2.9589,0.6956
E00000325,U00277,short_term,student_long_stay,S_U00277_001,1309850236828397360,impression,2026-04-24 00:14:37,0.49,0.2,0.9946,0.1989,0.4609
E00000326,U00277,short_term,student_long_stay,S_U00277_001,1314888363887752155,view_images,2026-04-23 06:32:52,1.23,3.0,0.9865,2.9594,0.6274
E00000327,U00277,short_term,student_long_stay,S_U00277_001,38294705,impression,2026-04-23 10:44:40,1.05,0.2,0.9884,0.1977,0.5474
E00000328,U00278,short_term,couple_getaway,S_U00278_001,42843522,open_listing,2026-04-23 09:24:29,1.11,1.0,0.9878,0.9878,0.6867
E00000329,U00278,short_term,couple_getaway,S_U00278_001,734309518380141892,check_amenities,2026-04-23 08:07:35,1.16,3.0,0.9872,2.9615,0.8669
E00000330,U00278,short_term,couple_getaway,S_U00278_001,8780351,view_images,2026-04-24 06:10:24,0.24,3.0,0.9973,2.9919,0.8596
E00000331,U00278,short_term,couple_getaway,S_U00278_001,45608474,impression,2026-04-23 21:27:52,0.61,0.2,0.9933,0.1987,0.6808
E00000332,U00278,short_term,couple_getaway,S_U00278_001,1436826279893229012,open_listing,2026-04-22 16:28:16,1.81,1.0,0.98,0.98,0.7152
E00000333,U00278,short_term,couple_getaway,S_U00278_001,21243223,view_images,2026-04-23 12:20:10,0.99,3.0,0.9891,2.9673,0.9228
